id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
TOEFL_2326	mount	v. 登上 n山,峰	/maʊnt/	/maʊnt/	n. 乘骑用马, 框, 衬纸, 山 / vi. 乘马, 爬上, 增长 / vt. 爬上, 使上马, 装上, 装裱, 安放, 制作...的标本, 设置, 上演 / [计] 安装	maunt	n. a mounting consisting of a piece of metal (as in a ring or other jewelry) that holds a gem in place / v. attach to a support / v. fix onto a backing, setting, or support / v. put up or launch
TOEFL_4133	mouse	n. 鼠	/maʊs/	/maʊs/	n. 老鼠, 胆小羞怯的人, 鼠标 / vi. 捕鼠, 窥探 / vt. 探出 / [计] 鼠标	maus	n. any of numerous small rodents typically resembling diminutive rats having pointed snouts and small ears on elongated bodies with slender usually hairless tails / n. person who is quiet or timid / n. a hand-operated electronic device that controls the coordinates of a cursor on your computer screen as you move it around on a pad; on the bottom of the device is a ball that rolls on the surface of the pad / v. manipulate the mouse of a computer
TOEFL_826	mouth	n. 口,嘴	/maʊθ/	/maʊθ/	n. 嘴, 口, 口腔, 口状物 / vi. 装腔作势说话, 做鬼脸 / vt. 说出, 做作地说	mauθ	n. the opening through which food is taken in and vocalizations emerge / n. the externally visible part of the oral cavity on the face and the system of organs surrounding the opening / n. an opening that resembles a mouth (as of a cave or a gorge) / n. the point where a stream issues into a larger body of water
TOEFL_3239	movable	adj. 活动的，变动的	/'muːvəb(ə)l/	/'mʊvəbl/	n. 活动的东西, 动产 / a. 可动的, 可移动的, 不定的	'mu:vәbl	s. (of personal property as opposed to real estate) can be moved from place to place (especially carried by hand) / s. capable of being moved or conveyed from one place to another
TOEFL_7050	mow	v. 割(草)	/məʊ/	/mo/	n. 草堆, 皱眉, 怪脸 / vt. 割草 / vi. 割草, 做怪脸	mau. mәu	v. cut with a blade or mower
TOEFL_1264	mud	n. 泥,泥浆	/mʌd/	/mʌd/	n. 泥, 诽谤 / vt. 弄脏	mʌd	n. water soaked soil; soft wet earth / n. slanderous remarks or charges / v. plaster with mud
TOEFL_5444	mudflats	n. 泥滩	/mudflats/	/mudflats/	n. （涨潮时被海水淹没的）海边淤泥地, 潮泥滩	'mʌdflæts	
TOEFL_3847	mule	n. 骡子,十分固执的人	/mjuːl/	/mjul/	n. 骡, 倔强之人	mju:l	n. hybrid offspring of a male donkey and a female horse; usually sterile / n. a slipper that has no fitting around the heel
TOEFL_7667	multidirectional	adj. 多方向的	/,mʌltɪdɪ'rekʃ(ə)n(ə)l; -daɪ-/	/,mʌltɪdaɪ'rɛkʃənəl/	a. 多方面的； 多向的	mʌltɪdɪ'rekʃənl	
TOEFL_8369	multipurpose	adj. 多种用途的, 多目标的	/multipurpose/	/multipurpose/	[计] 多用途的, 通用的, 多功能的	'mʌlti'pә:pәs	s. having multiple uses
TOEFL_10327	myopic	adj. 近视的； 缺乏远见的	/maɪ'oupiə/	/maɪ'ɑpɪk/	a. [眼科]近视的；目光短浅的	mai'ɔpik	a unable to see distant objects clearly / s lacking foresight or scope
TOEFL_5097	mythological	adj. 神话(学)的	/mɪθə'lɒdʒɪk(ə)l/	/,mɪθə'lɑdʒɪkl/	a. 神话的, 神话学的, 虚构的	.miθә'lɒdʒikәl	s based on or told of in traditional stories; lacking factual basis or historical validity
TOEFL_9110	narrower	adj. 有限的, 精密的； n. 海峡	/narrower/	/narrower/	a. 比较狭窄的（narrow的比较级）		a not wide / s limited in size or scope / a lacking tolerance or flexibility or breadth of view / a very limited in degree / s characterized by painstaking care and detailed examination
TOEFL_8975	negligibly	adv. 可忽略不计地, 微不足道地, 极小地	/negligibly/	/negligibly/	adv. 可忽视地		
TOEFL_2238	nestle	v. 依偎,（舒适地）安顿	/'nes(ə)l/	/'nɛsl/	vi. 舒适地坐定, 挨靠, 偎依 / vt. 抱, 安置	'nesl	v. lie in a sheltered position / v. position comfortably
TOEFL_944	nestling	n. 尚未离巢的小鸟,婴孩	/'nes(t)lɪŋ/	/'nɛstlɪŋ/	n. 刚孵出的雏, 未离巢的雏, 幼儿	'nesliŋ	n. young bird not yet fledged
TOEFL_6529	Netherland	n. 荷兰	/Netherland/	/Netherland/	n. 荷兰（正式名称为尼德兰王国The Kingdom of the Netherlands）		
TOEFL_7488	neuroglia	n. [解]神经胶(质)	/,njʊə'rɒglɪə/	/njʊ'rɑglɪə/	n. 神经胶质 / [医] 神经胶质	nju'rɔ^liә, nu-	n. sustentacular tissue that surrounds and supports neurons in the central nervous system; glial and neural cells together compose the tissue of the central nervous system
TOEFL_5114	neurotransmitter	n. [生化]神经传递素	/,njʊərəʊtrænz'mɪtə/	/'nʊrotrænzmɪtɚ/	n. 神经递质 / [化] 神经递质	,njuәrәtræns'mitә	n. a neurochemical that transmits nerve impulses across a synapse
TOEFL_5312	neutralize	v. 压制	/'nju:trəlaiz/	/'nʊtrə'laɪz/	vt. 使中立, 使成中立地带, 使中和, 抵销 / vi. 中立化, 变无效, 中和	'nju:trәlaiz	v. make politically neutral and thus inoffensive / v. make ineffective by counterbalancing the effect of / v. get rid of (someone who may be a threat) by killing / v. make incapable of military action
TOEFL_8985	newberry	n. 纽伯里	/newberry/	/newberry/	纽贝里（美国地名）		
TOEFL_5099	newcomer	n. 新来的人；移民	/'njuːkʌmə/	/'nukʌmɚ/	n. 新来者	nju:'kʌmә	n. any new participant in some activity / n. a recent arrival
TOEFL_9774	nightmare	n. 噩梦； 无法摆脱的恐惧； 可怕的事	/'naɪtmer/	/'naɪt'mɛr/	n. 梦魇, 恶梦, 可怕的事物(或情景、人物) / [医] 梦魇, 恶梦	'naitmєә	n. a situation resembling a terrifying dream / n. a terrifying or deeply upsetting dream
TOEFL_2003	nitinol	n. [冶]镍钛诺(镍和钛的非磁性合金)	/nitinol/	/nitinol/	n. [冶]镍钛诺（镍和钛的非磁性合金）	'nitinɔl	
TOEFL_9903	nocturnal	adj. 夜行性的； 夜间发生的	/nɑːk'tɜːrnl/	/nɑk'tɝnl/	a. 夜的, 夜曲的 / [医] 夜间的	nɒk'tә:nәl	a. belonging to or active during the night / a. of or relating to or occurring in the night
TOEFL_5216	nodule	n. 节结	/'nɒdjuːl/	/'nɑdʒul/	n. 小节, 小瘤, 小结节 / [医] 结, 小结	'nɒdʒu:l	n. a small node / n. small rounded wartlike protuberance on a plant / n. (mineralogy) a small rounded lump of mineral substance (usually harder than the surrounding rock or sediment)
TOEFL_2887	noisy	adj. 吵杂的, 聒噪的	/'nɒɪzɪ/	/'nɔɪzi/	a. 嘈杂的, 喧闹的 / [机] 噪声的, 嘈杂的	'nɒizi	a. full of or characterized by loud and nonmusical sounds / s. attracting attention by showiness or bright colors
TOEFL_8760	nonconformist	adj. 不信奉英国国教的 n非国教徒	/nɒnkən'fɔːmɪst/	/,nɑnkən'fɔrmɪst/	n. 不相信英国国教的人, 不符合通常准则的人, 不落俗套的人 / a. 违反准则的, 不落俗套的, 违反规范的	'nɔnkәn'fɔmist	n. a Protestant in England who is not a member of the Church of England / n. someone who refuses to conform to established standards of conduct / a. not conforming to some norm or socially approved pattern of behavior or thought
TOEFL_2697	nonetheless	adv. 虽然如此,但是	/nʌnðə'les/	/'nʌnðə'lɛs/	conj. 然而, 尽管, 不过 / adv. 不过, 仍然, 尽管如此, 然而	,nʌnðә'les	r despite anything to the contrary (usually following a concession)
TOEFL_5797	nonfiction	n. 非小说的散文文学	/nɒn'fɪkʃən/	/,nɑn'fɪkʃən/	n. (非小说的)写实文学	nɒn'fikʃәn	n. prose writing that is not fictional
TOEFL_6274	nonfunctional	adj. 不运行的	/nonfunctional/	/nonfunctional/	[医]无功能的	nɒn'fʌŋkʃənl	a. not having or performing a function
TOEFL_6576	nonporous	adj. 无细孔的	/nonporous/	/nonporous/	a. 无孔的, 无孔隙的	'nɔn'pɔ:rәs	a. not porous; especially not having vessels that appear as pores
TOEFL_8112	nonsense	n. 胡说, 废话	/'nɒns(ə)ns/	/'nɑnsɛns/	n. 无意义的事, 荒谬言行, 荒唐	'nɒnsәns	n. a message that seems to convey no meaning / s. having no intelligible meaning
TOEFL_6055	nonthreatening	adj. 非胁迫的	/nonthreatening/	/nonthreatening/	没有威胁性的		
TOEFL_9231	nonverbal	adj. 非语言的	/'nɑːnvɜːrbl/	/,nɑn'vɝbl/	a. 不用语言的；不用动词的	nɔn'vә:bәl	s. lacking verbal skill / s. involving little use of language
TOEFL_8241	Norman	n&a. 法国诺曼第人(的)	/'nɔ:mən/	/'nɔrmən/	a. 诺曼第语的；诺曼第人的	'nɔ:mәn	n. United States operatic soprano (born in 1945) / n. Australian golfer (born in 1955) / n. an inhabitant of Normandy / a. of or relating to or characteristic of Normandy
TOEFL_2830	nose	n. 鼻	/nəʊz/	/noz/	n. 鼻子, 突出部分, 嗅觉 / vt. 嗅到, 探出, 用鼻子触 / vi. 闻, 嗅, 探听, 告密	nәuz	n. the organ of smell and entrance to the respiratory tract; the prominent part of the face of man or other mammals / n. a front that resembles a human nose (especially the front of an aircraft) / n. the front or forward projection of a tool or weapon / n. a small distance
TOEFL_9783	nosy	adj. 爱管闲事的， 好打听的	/'nouzi/	/'nozi/	a. 大鼻子的, 好管闲事的, 爱打听的 / n. 大鼻者	'nәuzi	s. offensively curious or inquisitive
TOEFL_2973	notation	n. 符号	/nəʊ'teɪʃ(ə)n/	/no'teʃən/	n. 记号, 符号表示法, 注释 / [计] 记数法	nәu'teiʃәn	n. a technical system of symbols used to represent special things / n. the activity of representing something by a special system of marks or characters
TOEFL_9977	notify	v. 通报	/'noutɪfaɪ/	/'notə'fai/	vt. 通知, 通告, 报告 / [计] 通知	'nәutifai	v inform (somebody) of something
TOEFL_5308	notoriously	adv. 臭名昭著地, 众所周知地	/nəu'tɔ:riəsli/	/noˈtɔːriəsli/	adv. 臭名昭著的, 声名狼藉的		r. to a notorious degree
TOEFL_5690	nowcasting	n. 预告	/nowcasting/	/nowcasting/	即时预报		
TOEFL_4214	nss	n. 卫星导航系统(供氮系统)	/nss/	/nss/	abbr. Nippon Shipbuilding (Association) Standard 日本造船业协会标准		n. a common nonmetallic element that is normally a colorless odorless tasteless inert diatomic gas; constitutes 78 percent of the atmosphere by volume; a constituent of all living tissues / n. the cardinal compass point that is at 0 or 360 degrees / n. a unit of force equal to the force that imparts an acceleration of 1 m/sec/sec to a mass of 1 kilogram; equal to 100,000 dynes
TOEFL_937	numerous	adj. 众多的,许多的	/'njuːm(ə)rəs/	/'numərəs/	a. 很多的, 数目众多的, 多数的 / [机] 多数的, 甚多的	'nju:mәrәs	s. amounting to a large indefinite number
TOEFL_3273	nutritionally	adv. 在营养上, 营养方面	/nutritionally/	/nutritionally/	adv. 滋养地		r. with regard to nutrition
TOEFL_5792	nutritive	adj. 营养的； n. 营养物	/'njuːtrɪtɪv/	/'njʊtrətɪv/	a. 有营养的, 滋养的, 与营养有关的 / n. 富有营养的食物	'nju:tritiv	s of or providing nourishment
TOEFL_7906	Oakland	n. 奥克兰(美国加利福尼亚州西部城市)	/'əuklənd/	/'əuklənd/	n. 奥克兰（美国加州西部城市）	'әuklәnd	n. a city in western California on San Francisco Bay opposite San Francisco; primarily and industrial urban center
TOEFL_4992	oblige	v. 迫使；施恩于	/ə'blaɪdʒ/	/ə'blaɪdʒ/	vt. 强制, 施恩惠于, 使感激 / vi. 施恩惠, 帮忙	ә'blaidʒ	v. bind by an obligation; cause to be indebted / v. provide a service or favor for someone
TOEFL_5830	obliterate	v. 涂去, 删除, 使湮没	/ə'blɪtəreɪt/	/ə'blɪtə'ret/	vt. 擦去, 冲刷(掉), 消灭, 忘掉, 盖销(邮票等) / [法] 灭迹, 消灭, 涂抹	ә'blitәreit	v. remove completely from recognition or memory / v. do away with completely, without leaving a trace
TOEFL_2978	obscure	adj. 暗的 vt使暗,使不明显	/əb'skjʊə/	/əb'skjʊr/	a. 模糊的, 昏暗的, 难解的, 晦涩的, 偏僻的, 微贱的, 无名的 / vt. 使变暗, 隐藏, 使变模糊, 使难解	әb'skjuә	v. make less visible or unclear / v. make obscure or unclear / v. reduce a vowel to a neutral one, such as a schwa / v. make undecipherable or imperceptible by obscuring or concealing
TOEFL_8789	obsolete	adj. 已废弃的, 过时的	/'ɒbsəliːt/	/ɑbsəˌlit/	a. 荒废的, 成废物的, 陈旧的, 老式的 / n. 废词, 废物	'ɒbsәli:t	s no longer in use
TOEFL_5324	oceanographer	n. 海洋学者, 海洋研究者	/,əʊʃɪə'nɒɡrəfə/	/,oʃɪə'nɑgrəfɚ/	n. 海洋学家	.әuʃiә'nɒgrәfә	n. a scientist who studies physical and biological aspects of the seas
TOEFL_9265	officious	adj. 爱发号施令的， 爱指手画脚的	/ə'fɪʃəs/	/ə'fɪʃəs/	a. 多管闲事的, 非官方的 / [法] 非官方的, 非正式的	ә'fiʃәs	s intrusive in a meddling or offensive manner
TOEFL_3887	Oklahoma	n. 俄克拉荷马州	/,əuklə'həumə/	/,əuklə'həumə/	n. 俄克拉何马	.әuklә'hәumә	n. a state in south central United States
TOEFL_3255	oliver	n. 脚踏铁槌	/'ɒlɪvə/	/'ɑləvɚ/	n. 脚踏铁锤	'ɒlivә	n. United States jazz musician who influenced the style of Louis Armstrong (1885-1938)
TOEFL_8367	omission	n. 冗长,疏漏	/ə(ʊ)'mɪʃ(ə)n/	/ə'mɪʃən/	n. 省略, 遗漏, 疏忽 / [化] 省略	әu'miʃәn	n. a mistake resulting from neglect / n. something that has been omitted / n. any process whereby sounds or words are left out of spoken words or phrases / n. neglecting to do something; leaving out or passing over something
TOEFL_5655	oneness	n. 单一,  统一	/'wʌnnɪs/	/'wʌnnəs/	n. 单一性, 同一性, 统一性	'wʌnnis	n. the quality of being united into one
TOEFL_4882	onrushing	adj. 猛冲的	/'ɑn,rʌʃɪŋ/	/'ɑn,rʌʃɪŋ/	a. 冲势迅猛的, 汹涌奔流的	'ɔn,rʌʃiŋ	
TOEFL_7188	onslaught	n. 冲击	/'ɒnslɔːt/	/'ɑnslɔt/	n. 突击, 猛击, 猛攻	'ɒnslɒ:t	n. a sudden and severe onset of trouble
TOEFL_7839	onstage	adj. 台上的,舞台表演区的	/ɒn'steɪdʒ/	/'ɔn'stedʒ/	adv. 在前台 / a. 在前台的	'ɔn'steidʒ	a. situated or taking place on the area of a stage visible to the audience / r. on the stage
TOEFL_5051	Ontario	n. 安大略湖[北美洲]	/ɔn'tεəriəu/	/ɔn'tεəriəu/	n. 安大略湖（北美五大湖之一）	ɔn'teәriәu	n. a prosperous and industrialized province in central Canada
TOEFL_1080	onto	prep. 在之上	/'ɒntuː/	/ˈɑnˌtu, -tə, ˈɔn-/	prep. 在...之上	'ɒntu:	prep. On the top of; upon; on. See On to, under On, prep.
TOEFL_10238	operant	adj. 运转中的；生效的；操作性的； n. 起作用的人	/'ɑːpərænt/	/'ɑpərənt/	n. 发生作用之人或物, 工作之人或物 / a. 动作的	'ɔpәrənt	s. having influence or producing an effect
TOEFL_5082	optimum	n&a. 最适宜(的)	/'ɒptɪməm/	/'ɑptəməm/	n. 最适条件, 最佳效果 / a. 最优的, 最适宜的	'ɒptimәm	n. most favorable conditions or greatest degree or amount possible under given circumstances / s. most desirable possible under a restriction expressed or implied
TOEFL_9794	optional	adj. 可以任选的， 非强制的	/'ɑːpʃənl/	/'ɑpʃənl/	a. 可选择的, 随意的 / [化] 选购的	'ɒpʃәnl	a. possible but not necessary; left to personal choice
TOEFL_4670	orange	n. 橘子	/'ɒrɪn(d)ʒ/	/'ɔrɪndʒ/	n. 柑橘, 桔子, 橘色 / a. 橘色的	'ɒ:rindʒ	n. round yellow to orange fruit of any of several citrus trees / n. orange color or pigment; any of a range of colors between red and yellow / n. any citrus tree bearing oranges / n. any pigment producing the orange color
TOEFL_9314	ordeal	n. 折磨； 严峻考验	/ɔːr'diːl/	/ɔr'dil/	n. 严酷考验, 痛苦经历, 煎熬 / [法] 神裁判法, 严酷的考验, 痛苦的经验	ɒ:'di:l	n. a severe or trying experience / n. a primitive method of determining a person's guilt or innocence by subjecting the accused person to dangerous or painful tests believed to be under divine control; escape was usually taken as a sign of innocence
TOEFL_10247	ordinate	n. 纵坐标	/'ɔːrdɪnət/	/'ɔrdɪnət/	n. 纵线, 纵座标 / [医] 纵座标	'ɒ:dineit	n. the value of a coordinate on the vertical axis
TOEFL_8915	ordnance	n. 军火	/'ɔːdnəns/	/'ɔrdnəns/	n. 大炮, 军械, 武器	'ɒ:dnәns	n military supplies / n large but transportable armament
TOEFL_376	organic	adj. 有机(体)的,有机物的	/ɔː'gænɪk/	/ɔr'gænɪk/	a. 器官的, 有机的, 组织的, 根本的 / [医] 器官的, 有生命的, 有机的, 器质的	ɒ:'gænik	n. a fertilizer that is derived from animal or vegetable matter / a. relating or belonging to the class of chemical compounds having a carbon basis / a. being or relating to or derived from or having properties characteristic of living organisms / a. involving or affecting physiology or bodily organs
TOEFL_4771	originality	n. 独创性	/ə,rɪdʒɪ'nælɪtɪ/	/ə'rɪdʒə'næləti/	n. 创意, 新奇, 独创能力, 原始	ә.ridʒә'næliti	n. the ability to think and act independently / n. the quality of being new and original (not derived from something else)
TOEFL_2419	orleans	n. 奥尔良[法国]	/orleans/	/orleans/	n. 奥尔良（法国城市）	ɔ:'liәnz, 'ɔ:l-	n. a city on the Loire river in north central France; site of the siege of Orleans by the English (1428-1429) / n. a long siege of Orleans by the English was relieved by Joan of Arc in 1429
TOEFL_4888	orogeny	n. [地] 山岳之形成	/ɒ'rɒdʒənɪ/	/ɔ'rɑdʒəni/	n. 造山运动, 造山作用	ɒ:'rɒdʒini	n. the process of mountain formation (especially by the upward displacement of the earth's crust)
TOEFL_8728	orthopteran	n. 直翅类的昆虫	/ɔː'θɒpt(ə)rən/	/ɔr'θɑptərən/	n. 直翅目昆虫	ɒ:'θɒptәrәn	n any of various insects having leathery forewings and membranous hind wings and chewing mouthparts
TOEFL_5192	oscillate	v. 振荡	/'ɒsɪleɪt/	/'ɑsɪlet/	vi. 振动, 彷徨, 犹豫 / vt. 使振动, 使动摇	'ɒsileit	v. move or swing from side to side regularly
TOEFL_7943	outcry	n. 大声疾呼	/'aʊtkraɪ/	/'aʊtkraɪ/	n. 尖叫, 倒彩, 强烈抗议, 喊价 / vi. 喊叫 / vt. 叫得比...响	'autkrai	n a loud utterance; often in protest or opposition / v shout louder than / v utter aloud; often with surprise, horror, or joy
TOEFL_3744	outermost	adj. 最外方的,离中心最远的	/'aʊtəməʊst/	/'aʊtɚ'most/	a. 最外面的, 最远离中心的	'autәmәust	s. situated at the farthest possible point from a center
TOEFL_9818	outgas	v. 除去气	/ˌaut'gæs/	/aʊt'gæs/	vt. 除...的气	.aut'gæs	
TOEFL_3482	outgoing	adj. 外向的	/'aʊtgəʊɪŋ/	/'aʊt'goɪŋ/	n. 外出, 开支, 流出 / a. 喜欢外出的, 即将离职的, 乐于助人的	'autgәuiŋ	a. leaving a place or a position / a. retiring from a position or office
TOEFL_10044	outlive	v. 比…长命， 比…耐久	/ˌaut'lɪv/	/,aʊt'lɪv/	vt. 比...经久, 比...活得长, 度过(风暴)而健在	aut'liv	v. live longer than
TOEFL_10185	outrageous	adj. 残暴的； 骇人的； 反常的， 过度的	/aut'reɪdʒəs/	/aʊt'redʒəs/	a. 暴虐的, 极无礼的, 可恶的	aut'reidʒәs	s grossly offensive to decency or morality; causing horror / s greatly exceeding bounds of reason or moderation
TOEFL_6833	outrigger	n. (承力外伸)支架	/'aʊtrɪgə/	/'aʊt'rɪgɚ/	n. 舷外支架, 突出的梁,桁等	'autri^ә	n. a stabilizer for a canoe; spars attach to a shaped log or float parallel to the hull
TOEFL_6538	outskirt	n. 外边, 郊区	/'aʊtskɜːt/	/'aʊt,skɝt/	n. 边缘, 郊外, 外围	'autskә:t	n. a part of the city far removed from the center
TOEFL_5060	outweigh	v. 在重量(或价值等)上超过	/aʊt'weɪ/	/'aʊt'we/	vt. 比...重, 比...重要, 比...有价值	.aut'wei	v. be heavier than
TOEFL_3269	outwork	n. 外包活	/'aʊtwɜːk/	/'aʊtwɝk/	n. 户外工作, 外勤工作 / vt. 工作比...做得更好, 圆满地完成	'autwә:k	n. subsidiary defensive structure lying outside the main fortified area
TOEFL_8651	oval	n&a. 卵形(的), 椭圆(的)	/'əʊv(ə)l/	/'ovl/	n. 椭圆形 / a. 卵形的, 椭圆形的	'әuvәl	n a closed plane curve resulting from the intersection of a circular cone and a plane cutting completely through it / s rounded like an egg
TOEFL_9418	overact	v. 把表演得过火； 表现做作	/ˌouvər'ækt/	/'ovɚ'ækt/	v. 夸张表演, 行动过火	'әuvәr'ækt	v. exaggerate one's acting
TOEFL_2886	overcast	v. 遮盖,变暗； n. 覆盖, 阴天	/'əʊvəkɑːst/	/,ovɚ'kæst/	a. 阴天的, 阴暗的, 愁闷的	'әuvәkɑ:st	n. a long whipstitch or overhand stitch overlying an edge to prevent raveling / n. a cast that falls beyond the intended spot / v. make overcast or cloudy
TOEFL_4523	overcrowd	v. 过度拥挤	/əʊvə'kraʊd/	/,əuvə'kraud/	vt. 容纳过多的人, 使过度拥挤	.әuvә'kraud	v. cause to crowd together too much / v. crowd together too much
TOEFL_6376	overgeneralize	v. 太笼统地概括	/overgeneralize/	/overgeneralize/	做过分概括的陈述；说话过于笼统		v draw too general a conclusion
TOEFL_9650	overhaul	n. 仔细检查； 彻底检修； v. 仔细检查； 彻底检修	/əʊvə'hɔːl/	/'ovɚhɔl/	vt. 分解检查, 翻修, 精细检查, 彻底革新 / n. 分解检查, 精细检查, 大检修	.әuvә'hɒ:l	n. periodic maintenance on a car or machine / v. make repairs, renovations, revisions or adjustments to
TOEFL_6536	overkill	n. 过度的杀伤威力； v. 超量杀伤	/'əʊvəkɪl/	/'ovɚkɪl/	n. 超量毁伤, 过度杀伤威力 / vt. 过度地杀伤	'әuvәkil	n. the capability to obliterate a target with more weapons (especially nuclear weapons) than are required / n. any effort that seems to go farther than would be necessary to achieve its goal
TOEFL_3792	overlie	v. 躺在上面	/əʊvə'laɪ/	/'ovɚ'lai/	vt. 躺在...上面, 压在...上面, 盖得使窒息, 压得...闷死	,әuvә'lai	v. lie upon; lie on top of / v. kill by lying on
TOEFL_7940	override	v. 不顾，否决	/əʊvə'raɪd/	/,ovɚ'raɪd/	vt. 推翻, 无视, 对...有最后发言权, 制服, 践踏, 奔越过 / [经] 代理佣金, 代销佣金	.әuvә'raid	n. a manually operated device to correct the operation of an automatic device / v. prevail over / v. counteract the normal operation of (an automatic gear shift in a vehicle) / v. ride (a horse) too hard
TOEFL_8042	oversight	n. 疏忽,  看管	/'əʊvəsaɪt/	/'ovɚsaɪt/	n. 勘漏, 失察, 失败, 照料 / [经] 监督权	'әuvәsait	n. an unintentional omission resulting from failure to notice something / n. a mistake resulting from inattention
TOEFL_9421	oversleep	v. 睡过头； 睡得过久	/ˌouvər'sliːp/	/ovə'slip/	v. (使)睡过头	.әuvә'sli:p	v. sleep longer than intended
TOEFL_4258	overtake	v. 追上，超过	/əʊvə'teɪk/	/,ovɚ'tek/	vt. 赶上, 突然降临于, 压倒, 代替	.әuvә'teik	v. catch up with and possibly overtake
TOEFL_5995	owe	v. 欠(债等),感激	/əʊ/	/o/	vt. 亏欠, 负...债, 归功于, 怀有, 应给予, 感恩 / vi. 欠钱	әu	v. be obliged to pay or repay / v. be indebted to, in an abstract or intellectual sense / v. be in debt
TOEFL_8077	oxidizable	adj. 可氧化的	/oxidizable/	/oxidizable/	a. [化]可氧化的	'ɔksidaizәbl	s capable of undergoing a chemical reaction with oxygen
TOEFL_4492	pacifier	n. 调停者，和解人	/'pæsɪfaɪə/	/'pæsɪfaɪɚ/	n. 慰抚者, 调解人, 橡皮奶头, 镇静剂	'pæsifaiә	n. anything that serves to pacify
TOEFL_1865	panel	n. 面，板,专门小组	/'pæn(ə)l/	/'pænl/	n. 嵌板, 仪表板, 专题讨论小组, 全体陪审员 / vt. 嵌镶板	'pænl	n. sheet that forms a distinct (usually flat and rectangular) section or component of something / n. (law) a group of people summoned for jury service (from whom a jury will be chosen) / n. a group of people gathered for a special purpose as to plan or discuss an issue or judge a contest etc / n. a soft pad placed under a saddle
TOEFL_7411	panhandle	n. 狭长地带 v乞讨	/'pænhænd(ə)l/	/'pæn,hændl/	n. 锅柄, 锅柄状地区, 狭长土地 / v. 街头行乞, 讨钱	'pænhændl	n. a relatively narrow strip of land projecting from some larger area / n. the handle of a pan / v. beg by accosting people in the street and asking for money
TOEFL_5579	paradoxically	adv. 相矛盾地,似非而是地	/,pærə'dɔksikəli/	/,pærə'dɔksikəli/	adv. 反论, 荒谬, 自相矛盾, 似非而可能是		r. in a paradoxical manner
TOEFL_6878	paramount	adj. 极为重要的	/'pærəmaʊnt/	/'pærəmaʊnt/	n. 首长, 最高当局 / a. 最重要的, 最高的, 至上的	'pærәmaunt	s having superior power and influence
TOEFL_4662	Parisian	n&a. 巴黎(人)(的)	/pə'rizjən/	/pə'rizjən/	n. 巴黎人 / a. 巴黎的, 巴黎人的	pә'rizjәn	n. a native or resident of Paris / a. of or relating to or characteristic of Paris or its inhabitants
TOEFL_6225	passageway	n. 过道,出入口	/'pæsɪdʒweɪ/	/'pæsɪdʒ,we/	n. 通道, 走廊	'pæsidʒwei	n. a passage between rooms or between buildings
TOEFL_8185	pasteurization	n. 加热杀菌法, 巴斯德杀菌法	/,pæstəraɪ'zeɪʃən/	/,pæstərə'zeʃən/	n. 巴氏灭菌法, 低热灭菌 / [医] 巴氏消毒法, 低热消毒法	,pæstәrai'zeiʃәn	n. partial sterilization of foods at a temperature that destroys harmful microorganisms without major changes in the chemistry of the food
TOEFL_2367	patent	n&a. 专利(权)(的)	/'pæt(ə)nt; 'peɪt(ə)nt/	/'pætnt/	n. 专利权, 许可证, 执照, 专利品, 素质 / a. 专利的, 特许的, 显著的, 新奇的 / vt. 取得...的专利权, 请准专利	'pætnt. 'peitnt	n. a document granting an inventor sole rights to an invention / n. an official document granting a right or privilege / v. obtain a patent for / v. grant rights to; grant a patent for
TOEFL_6712	pathway	n. 路, 径	/'pɑːθweɪ/	/'pæθwe/	n. 路径, 途径 / [医] 路径, 道	'pɑ:θwei	n. a trodden path
TOEFL_5635	paucity	n. 极小量	/'pɔːsɪtɪ/	/'pɔ:siti/	n. 少数, 少量, 缺乏	'pɒ:sәti	n an insufficient quantity or number
TOEFL_7881	pavlova	n. 奶油水果蛋白饼	/pavlova/	/pavlova/	n. 奶油蛋白甜饼 / n. (Pavlova)人名；(俄)帕夫洛娃	pæv'ləuvə	n. Russian ballerina (1882-1931) / n. a dessert consisting of a meringue base or cup filled with fruit and whipped cream
TOEFL_6888	Pawnee	n. 波尼族人(语)	/pɔ:'ni:/	/pɔn'i/	n. 收当人, 承典人 / [经] 接受典当的人	pɒ:'ni:	n. a member of the Pawnee nation formerly living in Nebraska and Kansas but now largely in Oklahoma / n. the Caddoan language spoken by the Pawnee
TOEFL_3864	peach	n. 桃(树)	/piːtʃ/	/pitʃ/	n. 桃子, 桃树, 桃色, 美人儿, 极好的事物 / vt. 告发 / vi. 告密, 检举	pi:tʃ	n. cultivated in temperate regions / n. downy juicy fruit with sweet yellowish or whitish flesh
TOEFL_6908	peck	vt& n. 啄,小口地吃	/pek/	/pɛk/	n. 配克(英美干量单位), 啄痕, 啄食, 许多 / vt. 啄, 啄食, 琢, 凿成, 扔 / vi. 啄, 吹毛求疵, 啄食, 勉强吃 / [计] 取数	pek	n. a British imperial capacity measure (liquid or dry) equal to 2 gallons / n. a United States dry measure equal to 8 quarts or 537.605 cubic inches / v. hit lightly with a picking motion / v. eat by pecking at, like a bird
TOEFL_6722	peculiarly	adv. 古怪地,  特有地	/pɪ'kjuːlɪəlɪ/	/pɪ'kjʊljɚli/	adv. 特别, 尤其, 奇怪地	pi'kju:liәli	r. uniquely or characteristically
