id	word	definition_cn	ecdict_translation	ecdict_phonetic
CET4_CORE_3120	middle	n. 中部； adj. 中部的	n. 中央, 中间, 腰部 / a. 中央的, 中庸的, 中间的	'midl
CET4_CORE_3126	milk	n. 乳，牛奶； v. 挤(奶)	n. 奶, 乳状物 / vt. 挤乳, 榨取 / vi. 产乳	milk
CET4_CORE_971	mill	n. 工厂	n. 压榨机, 磨坊, 制造厂 / vt. 碾磨, 磨细, 搅拌, 使乱转 / vi. 乱转, 被碾磨	mil
CET4_CORE_3134	ministry	n. (政府的)部	n. 部, 内阁, 服务 / [经] 部	'ministri
CET4_CORE_3142	missing	adj. 缺掉的，失去的	a. 不见的, 缺少的 / [法] 行踪不明的, 失踪的, 遗失的	'misiŋ
CET4_CORE_3143	mist	n. 薄雾	n. 雾, 迷蒙, 朦胧不清 / vt. 使模糊, 使蒙上雾 / vi. 变模糊, 下雾	mist
CET4_CORE_3150	mobile	adj. 运动的；流动的	a. 移动的, 易变的, 机动的 / n. 活动物体	'mәubil
CET4_CORE_3155	modest	adj. 有节制的；谦虚的	a. 谦逊的, 羞怯的, 端庄的, 适度的 / [经] 适当的	'mɒdist
CET4_CORE_3171	mortal	adj. 终有一死的；致死的	n. 生物, 人类 / a. 不免一死的, 人类的, 临终的	'mɒ:tәl
CET4_CORE_3183	mouse	n. 鼠，耗子	n. 老鼠, 胆小羞怯的人, 鼠标 / vi. 捕鼠, 窥探 / vt. 探出 / [计] 鼠标	maus
CET4_CORE_3190	mud	n. 软泥，泥浆	n. 泥, 诽谤 / vt. 弄脏	mʌd
CET4_CORE_3204	mute	adj. 缄默的； n. 哑巴	n. 哑子, 哑音字母, 弱音器 / a. 哑的, 无声的, 沉默的 / vt. 减弱...的声音 / vi. 排泄	mju:t
CET4_CORE_530	narrow	v. 限制	n. 狭窄部分, 隘路 / a. 狭窄的, 仔细的, 有限的, 勉强的, 狭隘的, 手紧的 / vi. 变窄 / vt. 使变狭窄	'nærәu
CET4_CORE_3214	nasty	adj. 龌龊的；淫猥的	a. 污秽的, 下流的, 险恶的	'nɑ:sti
CET4_CORE_3236	needle	n. 针，缝补，编织针	n. 针, 尖 / vt. 用针缝 / vi. 缝纫 / [计] 探针	'ni:dl
CET4_CORE_534	neighborhood	n. 地区	n. 附近, 邻近	'neibәhud
CET4_CORE_3245	nest	n. 巢，窝，穴	n. 巢, 窝, 休息所, 隐匿处 / vi. 筑巢, 找鸟巢 / vt. 为...设窝, 使套叠 / [计] 嵌套	nest
CET4_CORE_3257	night	n. 夜，夜间	n. 夜, 夜晚, 晚上, 黑暗, 夜晚的工作 / [法] 夜, 黑夜, 黑暗	nait
CET4_CORE_3270	nonsense	n. 胡说，废话	n. 无意义的事, 荒谬言行, 荒唐	'nɒnsәns
CET4_CORE_3280	not	adv. 不，没有	adv. 不, 非, 未 / [计] 非	nɒt
CET4_CORE_4311	nourish	v. 提供养分， 养育	vt. 滋养, 使健壮, 怀有	'nә:riʃ
CET4_CORE_3291	nowhere	adv. 任何地方都不	adv. 无处, 到处都无	'nәuhwєә
CET4_CORE_3296	numerous	adj. 为数众多的；许多	a. 很多的, 数目众多的, 多数的 / [机] 多数的, 甚多的	'nju:mәrәs
CET4_CORE_3301	oak	n. 栎属植物；栎木	n. 橡树, 橡木 / a. 橡木制的	әuk
CET4_CORE_3302	oar	n. 浆，橹	n. 桨, 桨手, 搅棒 / vi. 划桨 / vt. 划动	ɒ:
CET4_CORE_3312	occasionally	adv. 偶然；非经常地	adv. 有时候, 偶而	ә'keiʒәnli
CET4_CORE_3321	of	prep. …的；由于	prep. 的, 属于	ɒv
CET4_CORE_3322	off	adv. (离)开；(停)止	a. 关着的, 不再生效的, 处于...境况的, 休假的, 空闲的 / adv. 走开, ...掉, ...下, 休息, 出发, 隔断 / prep. 离开, 脱落, 不在从事......, 在...之外 / vi. 离开, 滚开 / vt. 杀死 / n. 关闭状态 / [计] 关闭, 清屏命令	ɒf
CET4_CORE_3329	oh	int. 嗬，哦，唉呀	interj. (表示惊讶、恐怖、赞叹)哦	әu
CET4_CORE_3331	okay	(缩作ok)a&ad. 对，好	a. 好, 可以, 行, 对, 好吗, 很好 / adv. 好, 可以, 行, 对, 好吗, 很好 / n. 同意, 签认, 批准, 认可 / vt. 同意, 签认, 批准, 认可	әj'kei
CET4_CORE_3334	on	prep. 在…上；在…旁	prep. 在...之上 / adv. ...上去 / a. 正起作用的 / [计] 打开	ɒn
CET4_CORE_3340	onto	prep. 到…上	prep. 在...之上	'ɒntu:
CET4_CORE_3346	operator	n. 操作人员，接线员	n. 操作员, 行家, 经纪人, 算子, 运算符 / [计] 运算符	'ɒpәreitә
CET4_CORE_3352	optional	adj. 可以任意选择的	a. 可选择的, 随意的 / [化] 选购的	'ɒpʃәnl
CET4_CORE_3355	orange	n. 橙(树)；柑(树)	n. 柑橘, 桔子, 橘色 / a. 橘色的	'ɒ:rindʒ
CET4_CORE_542	originate	v. 开始	vt. 创始, 发明, 发起 / vi. 发源, 发生, 起航 / [计] 发自	ә'ridʒineit
CET4_CORE_3370	otherwise	adv. 另外；要不然	adv. 否则, 不同地, 别的方式	'ʌðәwaiz
CET4_CORE_3383	outset	n. 开始，开端	n. 着手, 开头, 最初	'autset
CET4_CORE_3385	outskirt	n. 外边，郊区	n. 边缘, 郊外, 外围	'autskә:t
CET4_CORE_3390	over	prep. 在…上方；超过	adv. 结束, 越过, 从头到尾 / prep. 在...之上, 遍于...之上, 越过 / a. 上面的 / vt. 越过	'әuvә
CET4_CORE_3391	overall	n. 工装裤； adj. 全面的	a. 全部的, 全体的, 从头至尾的, 一切在内的 / adv. 从头到尾, 总的说来 / n. 罩衫, 工作服	'әuvәrɒ:l
CET4_CORE_826	overcharge	v. 向……多收费	v. 讨价过高, 装载过多, 过度充电, 渲染 / n. 超载, 装药过多, 过度充电	.әuvә'tʃɑ:dʒ
CET4_CORE_547	overload	n. 使负担太重	vt. 超载, 过载, 超过负荷 / n. 超载, 负荷过多	.әuvә'lәud
CET4_CORE_548	overtake	v. 超车	vt. 赶上, 突然降临于, 压倒, 代替	.әuvә'teik
CET4_CORE_3409	pad	n. 垫；本子； v. 填塞	n. 填补, 衬垫, 印色盒, 路 / vt. 填补, 走, 夸大 / vi. 步行 / [计] 焊接点; 包装配/拆卸	pæd
CET4_CORE_3410	page	n. 页	n. 页, 记录, 事件, 专栏, 男侍 / vt. 标明...的页数, 翻...的书页, 分页排版, 呼叫, 侍候 / vi. 翻书页, 侍侯 / [计] 页; 页面	peidʒ
CET4_CORE_3419	pan	n. 平底锅，盘子	n. 平锅, 浅盘, 盆地, 硬土层, 拍摄全景 / v. 上下左右移动, 摇镜头, 淘洗, 淘金	pæn
CET4_CORE_3420	panel	n. 专门小组；面，板	n. 嵌板, 仪表板, 专题讨论小组, 全体陪审员 / vt. 嵌镶板	'pænl
CET4_CORE_3423	paragraph	n. (文章的)段，节	n. 段落, 短评 / vt. 将...分段, 分段落 / vi. 写短讯 / [计] 段落	'pærәgrɑ:f
CET4_CORE_991	particle	n. 微粒	n. 颗粒, 粒子, 质点, 极小量 / [化] 粒子; 质点	'pɑ:tikl
CET4_CORE_3441	paste	n. 糊，酱；浆湖	n. 面团, 面食, 浆糊, 糊状物, 粘贴, 用拳重击 / vt. 用浆糊粘, 张贴, 狠狠地打 / [计] 粘贴	peist
CET4_CORE_3456	peasant	n. 农民	n. 农夫, 乡下人	'peznt
CET4_CORE_560	peer	n. 同龄人	n. 同等的人, 匹敌, 贵族 / vi. 凝视, 窥视, 费力地看, 隐现 / vt. 与...同等, 封为贵族	piә
CET4_CORE_1096	penalty	n. 惩罚	n. 处罚, 刑罚, 罚款, 罚球, 报应, 不利结果, 妨碍 / [经] 罚金(款), 违约金	'penәlti
CET4_CORE_3460	penetrate	v. 穿过； v. 穿入	vt. 穿透, 刺穿, 渗透, 看穿, 洞察, 了解, 使充溢 / vi. 刺入, 看穿, 渗透, 打进	'penitreit
CET4_CORE_3463	per	prep. 每	prep. 每一, 通过, 经, 按照 / [经] 每, 按照	pә:
CET4_CORE_3464	percent	n. 百分之…	n. 百分比, 百分数, 部分 / [机] 百分率	pә'sent
CET4_CORE_843	perception	n. 感知	n. 知觉, 感觉, 领悟力, 获取 / [医] 知觉	pә'sepʃәn
CET4_CORE_568	persuasion	n. 劝说	n. 说服, 信念, 派别, 说服力	pә'sweiʒәn
CET4_CORE_569	physical	adj. 身体上的	a. 身体的, 物质的, 自然的, 物理学的, 好色的 / n. 体格检查	'fizikl
CET4_CORE_3486	physician	n. 医生，内科医生	n. 医师, 内科医师, 解除痛苦者 / [医] 主治医师	fi'ziʃәn
CET4_CORE_3491	picture	n. 画，图片； v. 画	n. 图画, 照片, 景色, 美丽如画的人(或物), 化身, 生动的描述, 想像, 形象思维 / vt. 画, 拍摄, 用图说明, 描写, 想像 / [计] 图象; 形象; 字形	'piktʃә
CET4_CORE_3503	pinch	v. 捏，拧，掐掉	n. 捏, 拧, 撮, 少量, 收缩, 挤压, 夹痛, 苦恼, 逮捕, 指控, 匮乏, 紧急关头 / vt. 捏, 拧, 掐, 挤压, 修剪, 使困苦, 使萎缩, 节制, 少量加入, 逮捕, 勒索 / vi. 收缩, 节省, 挤压, 引起苦恼	pintʃ
CET4_CORE_3508	pit	n. 坑，地坑；煤矿	n. 深坑, 矿井, 果核, 地窖, 深渊, 绝境, 陷阱 / vt. 窖藏, 使凹下, 使有麻点, 去...之核, 使留疤痕, 使相斗, 使竞争 / vi. 起凹点, 凹陷	pit
CET4_CORE_1053	plague	v. 使困扰	n. 瘟疫, 天罚, 麻烦, 灾祸 / vt. 折磨, 使苦恼, 使得灾祸	pleig
CET4_CORE_3519	player	n. 游戏的人；比赛者	n. 竞赛者, 上场队员, 游戏者, 演员 / [经] 交易者	'pleiә
CET4_CORE_3527	plough	n. 犁； vt&vi. 犁，耕	n. 犁, 犁过的地 / vi. 用犁耕田, 开路 / vt. 耕, 犁, 开路	plau
CET4_CORE_3533	poem	n. 诗，韵文，诗体文	n. 诗, 诗般美的事物	'pәuim
CET4_CORE_996	pointless	adj. 无意义的	a. 不尖的, 钝的, 不得要领的	'pɒintlis
CET4_CORE_3537	pole	n. 杆，柱	n. 波兰人, 极点, 磁极, 电极, 杆, 竿, 相反的极端 / vt. 用竿支撑 / vi. 撑篙	pәul
CET4_CORE_3541	polish	v. 磨光；使优美	a. 波兰的 / n. 波兰人, 上光剂, 光泽, 优雅 / vt. 擦亮, 擦去, 使完美 / vi. 擦亮, 变得光亮	'pɒliʃ
CET4_CORE_576	poll	n. 民意调查	n. 投票, 民意测验, 选举投票, 投票数, 一组人中的一个, 头颈和后脑部, 鹦鹉 / vt. 对...进行民意测验, 获得...票, 剪树枝, 轮询 / vi. 投票 / a. 剪过毛的, 修过枝的 / [计] 轮询	pәul
CET4_CORE_3555	portable	adj. 轻便的；手提的	a. 可携带的, 可搬运的, 可移动的 / [计] 可移植的	'pɒ:tәbl
CET4_CORE_3557	portrait	n. 消像，画像	n. 肖像, 人像, 半身像, 描写, 竖排格式 / [计] 纵向	'pɒ:treit
CET4_CORE_3564	post	n. 柱，桩，杆； v. 贴出	n. 柱, 杆, 准星, 邮件, 邮政, 标竿, 职位, 岗位, 哨所, 兵营 / vt. 张帖, 邮递, 公布, 登入帐, 使熟悉, 布置 / vi. 快速行进 / adv. 急速地 / [计] 记入; 登记, 上电自检	pәust
CET4_CORE_3568	pot	n. 锅，壶，罐，盆	n. 盆, 罐, 壶, 坩埚, 奖杯 / vt. 装入盆中, 在锅中煮, 随手射击 / vi. 随手射击	pɒt
CET4_CORE_3570	pound	n. 磅；英磅	n. 磅, 英镑, 重击, 鱼塘, 拘留所, 兽栏 / vt. 强烈打击, 捣烂, 监禁, 关入栏内 / vi. 连续重击, 苦干	paund
CET4_CORE_3574	power	n. 能力；力；权；幂	n. 力, 体力, 力量, 势力, 动力, 权力, 强国, 乘方, 强度, 幂, 功率 / vt. 使...有力量, 供以动力, 激励 / [计] 乘幂; DOS外部命令:能控制许多电池电源计算机上的电源管理特性	'pauә
CET4_CORE_3576	practical	adj. 实践的；实用的	a. 实际的, 现实的, 实用性的 / [法] 事实上的, 实际上的, 接近...的	'præktikl
CET4_CORE_4277	predictable	adj. 可预料的	a. 可预言的	pri'diktәbl
CET4_CORE_3592	prescribe	v. 命令；处(方)	v. 规定, 指定, 嘱咐, 开处方	pris'kraib
CET4_CORE_4261	preventive	adj. 预防性的	a. 预防的, 防止的 / n. 防止物, 预防方法, 预防药	pri'ventiv
CET4_CORE_592	previous	adj. 之前的； adv. 先前地	a. 早先的, 前面的, 过急的 / [法] 以前的, 生前的, 前述的	'pri:viәs
CET4_CORE_593	previously	adv. 事先	adv. 先, 先前, 以前, 前, (非正式)过早, 过急, 在前, 在...以前, 在先 / [计] 先前地	'pri:vju:sli
CET4_CORE_3603	prime	adj. 首要的； n. 春，青春	n. 最佳部分, 初期, 全盛期 / a. 主要的, 最初的, 根本的 / v. 加油启动, 灌注, 填装	praim
CET4_CORE_600	productive	adj. 富有成效的	a. 能生产的, 有生产价值的, 多产的 / [医] 产出性的, 产生性的	prә'dʌktiv
CET4_CORE_835	prohibitively	adv. 过分地，非常地	adv. 禁止, 起阻止作用, 抑制	
CET4_CORE_605	project	n. 工程，作业	n. 计划, 设计, 事业 / vt. 计划, 设计, 投掷, 发射, 使凸出, 放映 / vi. 凸出	'prɒdʒekt
CET4_CORE_1036	promotional	adj. 促销的	a. 增进的	prәu'mәuʃәnl
CET4_CORE_3629	pronoun	n. 代名词	n. 代词	'prәunaun
CET4_CORE_3630	pronounce	v. 发…的音；宣布	v. 发音, 宣告, 断言	prә'nauns
CET4_CORE_3633	proper	adj. 适合的；合乎体统的	a. 适当的, 固有的, 高尚的, 专属的 / adv. 完全地, 彻底地	'prɒpә
CET4_CORE_611	prospect	n. 前景	n. 景色, 展望 / vt. 勘探, 勘察 / vi. 勘探, 有前途	'prɒspekt
CET4_CORE_4367	providing	conj. 倘若	conj. 以...为条件, 假如	
CET4_CORE_612	provoke	v. 激起，挑起	vt. 激怒, 惹起, 诱导 / [法] 刺激, 煽动, 激怒	prә'vәuk
CET4_CORE_614	publicize	v. 宣布	vt. 宣传	'pʌblisaiz
CET4_CORE_3653	pump	n. 泵； v. 用抽机抽	n. 抽水机, 打气筒, 泵, 抽吸 / vt. 用唧筒抽水, 打气, 盘问, 倾注, 使疲惫 / vi. 抽水, 上下(或往复)运动	pʌmp
CET4_CORE_3663	put	v. 放，摆；使处于	vt. 放, 摆, 安置, 移动, 发射, 投掷, 写上, 表达, 使从事, 使受到, 驱使, 赋予 / vi. 出发, 航行, 发芽 / n. 掷, 股票出售权, 笨蛋 / a. 固定不动的 / [计] 发送文件	put
CET4_CORE_870	puzzling	adj. 令人困惑的	a. 使迷惑的, 把人难住的	'pʌzliŋ
CET4_CORE_923	quotation	n. 引文	n. 引用语, 语录, 牌价, 报价 / [化] 报价	kwәu'teiʃәn
CET4_CORE_1019	racially	adv. 种族上地	adv. 按人种, 人种上	'reiʃәli
CET4_CORE_3691	rat	n. 老鼠，耗子	n. 鼠, 卑鄙的人, 破坏者, 变节者 / vi. 捕鼠, 变节 / vt. 弄蓬松	ræt
CET4_CORE_626	rational	adj. 神智清楚的	a. 理性的, 合理的 / n. 有理数	'ræʃәnl
CET4_CORE_924	react	v. 对……作出反应	vi. 起反应, 起作用, 反攻 / [医] 应答, 发生反应	ri'ækt
CET4_CORE_3698	read	v. 读，看懂； v. 读	v. 读, 阅读, 理解 / a. 有学问的 / n. 读取, 阅读 / [计] 读取	ri:d
CET4_CORE_628	rearrange	v. 重新安排	vt. 再排列, 重新整理 / [计] 重新排列; 重新整理	.ri:ә'reindʒ
CET4_CORE_891	reassess	v. 重新评估	vt. 再评价, 再摊派, 再课税	.ri:ә'ses
CET4_CORE_3714	receiver	n. 收受者，收件人	n. 接收器；接受者；收信机；收款员, 接待者	ri'si:vә
CET4_CORE_902	reframe	v. 重新装裱	vt. 再构造, 重新制订, 再组织, 给...装上新框架	'ri:'freim
CET4_CORE_636	refreshing	adj. 恢复活力的	a. 使清爽的, 有精神的, 爽快的	ri'freʃiŋ
CET4_CORE_637	refuel	v. （给）加油，加燃料	v. 补给燃料	ri:'fju:әl
CET4_CORE_640	regularly	adv. 定期地，有规律地	adv. 有规则地, 一丝不苟地, 正式地	'regjulәli
CET4_CORE_3751	remarkable	adj. 异常的，非凡的	a. 不平常的, 值得注意的, 显著的	ri'mɑ:kәbl
CET4_CORE_3754	remote	adj. 相隔很远的；冷淡的	a. 遥远的, 偏僻的, 疏远的, 微少的 / [计] 远程, 远程访问实用程序	ri'mәut
CET4_CORE_650	remove	v. 消除，移除	vt. 移动, 调动, 除去, 迁移, 开除, 移交 / vi. 迁移, 移动, 搬家 / n. 班级, 升级, 移动, 搬家, 间距 / [计] 删除	ri'mu:v
CET4_CORE_997	rental	n. 租	n. 租费, 租金收入 / a. 租赁的, 收取租金的	'rentl
CET4_CORE_1095	reserve	v. 留出，预定	n. 储备品, 贮量, 后备军, 自然保护区, 保留, 拘谨, 节制, 储备金 / vt. 保留, 保存, 预订, 延期, 推迟	ri'zә:v
CET4_CORE_3766	reservior	n. 水库；蓄水池	n. 贮水池,贮藏处,贮备	
CET4_CORE_4542	responsive	adj. 响应的； 敏感的， 易受影响的	a. 回答的, 应答的, 易感应的	ri'spɒnsiv
CET4_CORE_3772	restless	adj. 不安定的，焦虑的	a. 不安静的, 慌张的, 休息不充分的 / [医] 不安静的, 不宁的	'restlis
CET4_CORE_678	revise	v. 修订	n. 校订, 修正, 改样 / vt. 校订, 修正, 校正	ri'vaiz
CET4_CORE_3786	rigid	adj. 刚硬的；僵硬的	a. 坚硬的, 刚性的, 严格的, 精密的, 刻板的	'ridʒid
CET4_CORE_1125	ring	n. 拳击台	n. 环, 环形物, 拳击场, 戒指, 角逐, 小集团, 铃声, 钟声, 声调 / vt. 包围, 套住, 按铃, 敲钟 / vi. 成环形, 响, 鸣, 按铃, 敲钟, 回响	riŋ
CET4_CORE_1066	riot	n. 暴乱	n. 暴动, 喧闹, 放纵 / vi. 发动, 暴动, 纵情, 放荡 / vt. 浪费, 挥霍	'raiәt
CET4_CORE_681	riotous	adj. 狂暴的	a. 引起骚扰的, 暴乱的, 放荡的	'raiәtәs
CET4_CORE_3790	roast	vt&vi. 烤，炙，烘	n. 烤肉, 烘烤, 嘲笑 / a. 烘烤的, 烤过的 / vt. 烤, 炙, 烘焙, 嘲笑 / vi. 烤, 炙, 烘焙	rәust
CET4_CORE_4399	rob	v. 抢劫， 盗窃	v. 抢夺, 抢掠, 剥夺	rɒb
CET4_CORE_3792	rod	n. 杆，竿，棒	n. 竿, 笞鞭, 小枝 / [化] 棒	rɒd
CET4_CORE_4207	rope	n. 绳，索； v. 用绳捆	n. 绳, 索, 粗绳, 绞索, 决窍 / vt. 捆, 缚, 绑, 圈起, 以绳将...系住 / vi. 拧成绳状	rәup
CET4_CORE_3801	rough	adj. 表面不平的；粗略的	n. 粗糙的东西, 毛坯, 未加工品, 梗概, 草图, 暴徒, 艰难 / a. 粗糙的, 粗暴的, 蓬乱的, 草率的, 大致的, 简陋的, 暴风雨的, 艰难的 / vt. 使粗糙, 使不平, 使蓬乱, 粗制, 草拟, 粗暴对待, 对...动粗 / vi. 变粗糙 / adv. 粗糙地, 粗暴地	rʌf
CET4_CORE_3805	row	n. (一)排，(一)行	n. 排, 行, 街道, 划船, 吵闹 / vt. 使成排, 划, 划船, 参加(赛船), 痛骂 / vi. 划船, 划动, 争吵 / [计] 行	rәu. rau
CET4_CORE_892	rude	adj. 粗鲁的	a. 粗鲁无礼的, 粗陋的, 粗暴的, 原始的, 未开化的, 大略的, 崎岖不平的, 狂暴的	ru:d
CET4_CORE_3807	rug	n. 小地毯；毛毯	n. 小块地毯, 揭露某人	rʌg
CET4_CORE_3809	rush	v. 冲，奔； v. 催促	n. 匆促, 冲进, 急流, 灯心草 / vi. 冲, 奔, 闯, 赶紧, 匆促行事, 涌现 / vt. 使冲, 匆忙地做, 突袭, 飞跃, 用灯心草做 / a. 紧急的	rʌʃ
CET4_CORE_3811	sack	n. 袋，麻袋；开除	n. 麻布袋, 洗劫 / vt. 把...装入袋, 洗劫	sæk
CET4_CORE_3822	say	v. 比如说[用于举例]	vt. 说, 讲, 念, 说明, 指明 / vi. 说, 讲 / n. 意见, 发言权	sei
CET4_CORE_4462	scary	adj. 引起惊慌的	a. 容易受惊的, 胆小的, 提心吊胆的	'skєәri
CET4_CORE_686	schedule	n. 日程表	n. 时间表, 一览表, 计划表, 议事日程 / vt. 预定, 编制目录, 制...表, 安排	'skedʒuәl
CET4_CORE_3833	scrape	vt&vi&n. 刮，擦	n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境 / vi. 刮掉, 擦掉, 刮出刺耳声 / vt. 刮, 擦, 擦伤, 挖成, 积蓄	skreip
CET4_CORE_689	scratch	n. 抓，划痕	n. 抓痕, 搔, 抓, 擦伤, 刮擦声, 乱写, 零分, 起跑线 / vt. 搔, 抓, 挖出, 擦, 刮, 乱涂, 勾抹掉 / vi. 搔, 抓, 发刮擦声, 勉强糊口 / a. 碰巧的, 凑合的, 打草稿用的 / [计] 擦除	skrætʃ
CET4_CORE_690	screen	v. 筛查	n. 幕, 银幕, 屏风, 掩蔽物, 屏蔽, 筛子 / vt. 掩蔽, 放映, 拍摄, 掩护, 筛, 甄别 / vi. 拍电影 / [计] 筛选; 屏幕	skri:n
CET4_CORE_1150	senior	n. 老年人	n. 年长者, 资深者, 毕业班学生 / a. 年长的, 高级的, 资深的	'si:njә
CET4_CORE_3843	separate	adj. 分离的；个别的	n. 独立件, 抽印本 / a. 分开的, 各别的, 单独的, 分隔的 / vi. 分开, 隔开, 分居 / vt. 使分离, 使分开, 区分, 使分居	'sepәreit
CET4_CORE_697	separately	adv. 分别地，另行	adv. [表]分开, 不相连, 分隔, 分离, 不同, 单独, 独立, 各自, 各别, 脱离肉体, 灵魂 / [计] 分离地	'sepәrәtli
CET4_CORE_1041	shade	n. 阴凉处	n. 荫, 阴暗, 遮光物, 灯罩, 帘, 浓淡, 微量, 底纹 / vi. 渐变 / vt. 使阴暗, 使渐变, 遮蔽, 微减 / [计] 底纹	ʃeid
CET4_CORE_3860	shore	n. 滨，岸	n. 海岸, 海滨, 斜撑柱 / vt. 把...送上岸, 支撑, 支持	ʃɒ:
CET4_CORE_702	showmanship	n. 主技演出的技巧	n. 安排演出的窍门, 吸引观众的窍门, 经营术, 招徕生意的手腕	'ʃәjmәnʃip
CET4_CORE_3873	similarly	adv. 类似地，相似地	adv. 相像地, 类似于	'similәli
CET4_CORE_707	simplicity	n. 简单	n. 单纯, 简朴, 朴素, 坦率, 天真 / [计] 简明性	sim'plisiti
CET4_CORE_932	simplify	v. 简化	vt. 单一化, 简单化	'simplifai
CET4_CORE_709	situation	n. 情况	n. 情形, 境遇, 位置 / [医] 情境, 处境	.sitju'eiʃәn
CET4_CORE_3879	skillful	adj. 灵巧的，娴熟的	a. 熟练的, 巧妙的 / [机] 熟练的	'skilful
CET4_CORE_3881	slam	v. 使劲关，砰地放下	n. 砰然声, 猛然, 猛烈的抨击 / vt. 猛然关上, 砰地关上, 猛烈抨击 / vi. 砰地关上, 猛攻	slæm
CET4_CORE_823	slightly	adv. 轻微地	adv. 些微地, 苗条地	'slaitli
CET4_CORE_1037	smooth	adj. 光滑的	a. 平滑的, 平稳的, 流畅的, 和蔼的, 安祥的, 圆滑的, 调匀的, 无毛的 / vt. 使光滑, 烫平, 使平和, 消除 / vi. 变平滑, 变平静 / n. 一块平地, 平滑部分	smu:ð
CET4_CORE_927	soar	v. 猛增	n. 高扬, 翱翔 / vi. 往上飞舞, 高耸, 翱翔	sɒ:
CET4_CORE_850	solid	adj. 扎实的，坚实的	n. 固体 / a. 坚硬的, 稳固的, 固体的, 实心的, 纯质的, 立体的, 立方的 / [计] 原色	'sɒlid
CET4_CORE_3896	somehow	adv. 由于某种原因	adv. 不知何故	'sʌmhau
CET4_CORE_3897	sometime	adv. 在某一时候；从前	a. 以前的, 某一时间的 / adv. 改天, 来日	'sʌmtaim
CET4_CORE_3898	somewhat	pron. 一点儿； adv. 有点	n. 某物, 几分 / adv. 多少, 几分	'sʌmhwɒt
CET4_CORE_3905	spacecraft	n. 航天器，宇宙飞船	n. 航天飞船	'speiskræft
CET4_CORE_715	specialize	v. 专业从事	vt. 使特殊化, 列举, 特别指明, 限定...的范围 / vi. 成为专家, 专攻	'speʃәlaiz
CET4_CORE_4395	species	n. 种， 类	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz
CET4_CORE_716	specific	adj. 特定的，具体的	n. 特效药, 特性 / a. 特殊的, 明确的, 具有特效的, 特定地, 具体地	spi'sifik
CET4_CORE_4486	spiritual	adj. 精神的， 心灵的； 宗教的	a. 精神上的, 神圣的, 崇高的, 高尚的, 鬼的, 招魂术的 / n. 有关教会的事	'spiritʃuәl
CET4_CORE_1045	squeeze	v. 压，榨	n. 紧握, 挤, 榨, 榨取, 佣金 / vt. 紧握, 挤, 榨取 / vi. 压榨, 榨	skwi:z
CET4_CORE_1117	stake	n. 风险	n. 桩, 炮烙刑, 木柱, 赌注, 奖金 / vt. 打桩, 用桩撑, 下赌注, 资助 / vi. 打赌	steik
CET4_CORE_1123	stale	adj. 乏味的，没有新意的	n. 尿 / a. 不新鲜的, 陈腐的, 疲惫的, 陈旧的 / vt. 使变旧, 走味 / vi. 变陈旧, 走味, 失时效, 撒尿	steil
CET4_CORE_3934	stem	n. 茎，(树)干； v. 起源	n. 茎, 干, 柄, 船首, 血统, 堵塞物 / vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 / vi. 堵住, 逆行	stem
CET4_CORE_3937	stocking	n. 长(统)袜	n. 长袜 / [医] 马足水肿; 长袜	'stɒkiŋ
CET4_CORE_3939	storage	n. 贮藏；贮藏量	n. 存储器, 储藏, 保管, 库存, 仓库 / [计] 存放处; 存储	'stɒ:ridʒ
CET4_CORE_3941	storey	n. (层)楼	n. 楼, 楼层, 层楼	'stɔ:ri
CET4_CORE_730	stressful	adj. 充满著压力的，充满著紧张的	a. 着重, 强调, 重读, 使受应力	
CET4_CORE_4472	striking	adj. 显著的， 突出的； 惹人注目的， 容貌出众的	a. 醒目的, 惊人的, 打击的, 罢工的 / [法] 罢工的, 罢市的, 罢课的	'straikiŋ
CET4_CORE_3950	strip	v. 剥；夺去； n. 条带	n. 长条, 条状, 带, 脱衣舞 / vt. 脱衣, 被剥去, 剥夺, 拆卸 / vi. 脱衣服	strip
CET4_CORE_734	struggle	v. 搏斗	n. 斗争, 努力, 奋斗 / vi. 努力, 奋斗, 挣扎	'strʌgl
CET4_CORE_833	subdivision	n. 分区	n. 细分, 分部 / [医] 再分; 亚门	.sʌbdi'viʒәn
CET4_CORE_735	subsidize	v. 提供补贴	vt. 补助, 资助, 贿赂 / [经] 资助, 津贴, 给...补助金	'sʌbsidaiz
CET4_CORE_736	substantial	adj. 大量的	n. 重要材料(或事物), 有实际价值的东西 / a. 实质上的, 物质的, 有内容的, 结实的	sәb'stænʃәl
CET4_CORE_3965	sulfur	n. 硫(磺)，硫黄	n. 硫, 硫磺 / vt. 用硫磺处理	'sʌlfә
CET4_CORE_3966	sulphur	n. 硫(磺)，硫黄	n. 硫, 硫磺 / [化] 硫	'sʌlfә
CET4_CORE_896	surpass	v. 超过	vt. 超越, 凌驾, 胜过	sә'pɑ:s
CET4_CORE_4527	surrounding	adj. 附近的；四周的	n. 环境 / a. 周围的	sә'raundiŋ
